STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,196.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,210.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,J,Information and communication,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,228.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,277.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,291.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,285.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,285.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,283.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,285.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,288.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,299.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,285.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,K,Financial and insurance activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,268.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,52.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,58.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,63.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,61.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,62.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,75.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,76.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,61.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,70.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,L,Real estate activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,74.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,640.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,633.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,665.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,675.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,684.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,706.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,688.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,680.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,698.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,M,"Professional, scientific and technical activities",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,738.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,488.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,506.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,525.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,510.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,523.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,529.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,501.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,517.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,528.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,N,Administrative and support service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,509.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,438.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,420.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,419.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,433.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,432.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,430.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,421.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,404.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,395.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,O,Public administration and defence; compulsory social security,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,416.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,1128.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,1135.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,1162.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,1217.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,1193.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,1192.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,1208.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,1218.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,1197.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,P,Education,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,1266.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,1256.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,1250.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,1270.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,1305.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,1315.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,1333.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,1310.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,1336.5,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,1336.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,Q,Human health and social work activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,1381.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,137.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,142.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,149.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,139.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,126.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,132.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,125.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,113.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,133.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,R,"Arts, entertainment and recreation",TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,142.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,403.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,403.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,406.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,428.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,438.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,435.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,433.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,442.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,478.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,S,Other service activities,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,463.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,661.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,676.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,669.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,668.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,646.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,626.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,560.5,,,,,
