STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),isco08,International Standard Classification of Occupations 2008 (ISCO-08),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,EL,Greece,2017,,30.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,EL,Greece,2018,,27.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,EL,Greece,2019,,41.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,EL,Greece,2020,,39.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,EL,Greece,2021,,36.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,EL,Greece,2022,,32.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,EL,Greece,2023,,38.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2014,,157.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2015,,162.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2016,,180.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2017,,177.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2018,,185.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2019,,203.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2020,,203.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2021,,213.3,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2022,,228.7,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,ES,Spain,2023,,261.6,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2014,,31.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2015,,29.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2016,,26.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2017,,25.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2018,,28.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2019,,29.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2020,,27.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2021,,25.4,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2022,,28.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FI,Finland,2023,,26.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2014,,371.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2015,,392.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2016,,385.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2017,,376.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2018,,347.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2019,,361.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2020,,356.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2021,,364.5,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2022,,384.0,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,FR,France,2023,,381.9,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2014,,22.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2015,,20.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2016,,17.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2017,,22.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2018,,20.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2019,,17.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2020,,16.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2021,,18.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2022,,18.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HR,Croatia,2023,,19.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2014,,67.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2015,,68.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2016,,66.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2017,,68.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2018,,69.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2019,,68.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2020,,63.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2021,,70.0,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2022,,70.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,HU,Hungary,2023,,70.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2014,,16.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2015,,15.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2016,,17.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2017,,17.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2018,,18.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2019,,19.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2020,,19.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2021,,21.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2022,,22.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IE,Ireland,2023,,20.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2014,,3.3,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2015,,4.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2016,,4.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2017,,4.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2018,,4.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2019,,4.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2020,,2.6,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2021,,2.3,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2022,,3.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IS,Iceland,2023,,3.5,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2014,,212.9,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2015,,213.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2016,,221.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2017,,223.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2018,,230.8,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2019,,233.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2020,,227.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2021,,226.1,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2022,,237.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,IT,Italy,2023,,245.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2014,,24.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2015,,25.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2016,,24.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2017,,25.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2018,,25.6,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2019,,27.0,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2020,,29.7,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2021,,27.9,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2022,,27.2,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LT,Lithuania,2023,,25.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2014,,1.4,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2015,,1.2,,b,break in time series,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2016,,2.1,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2017,,1.8,,,,,
dataflow,ESTAT:LFSA_EISN2(1.0),Employed persons by occupation and economic activity (NACE Rev. 2) (2008-2026),A,Annual,Y_GE15,15 years or over,F,Females,H,Transportation and storage,TOTAL,Total,THS_PER,Thousand persons,LU,Luxembourg,2018,,2.0,,,,,
